language	iso_code	gloss	global_id	local_id	transcription	cognate_class	notes
SLOVENIAN	slv	woods	420	woods	gɔzd	woods:Aj	
OLD_NORSE	non	woods	420	woods	mɔrk	woods:Ad	
OLD_NORSE	non	woods	420	woods	viðr	woods:N	
OLD_NORSE	non	woods	420	woods	skoːɡr	woods:I	
ICELANDIC	isl	woods	420	woods	ˈskouːʏr	woods:I	
ICELANDIC	isl	woods	420	woods	mœr̥k	woods:Ad	
FAROESE	fao	woods	420	woods	ˈskɔuːɡʊɹ	woods:I	
FAROESE	fao	woods	420	woods	mœɹ̥k	woods:Ad	
NORWEGIAN_RIKSMAL	nor	woods	420	woods	skuːɡ	woods:I	
STAVANGERSK		woods	420	woods	skuːɡ	woods:I	
OLD_SWEDISH		woods	420	woods	mark	woods:Ad	
OLD_SWEDISH		woods	420	woods	ˈskoːɣer	woods:I	
SWEDISH	swe	woods	420	woods	skuːg	woods:I	
ELFDALIAN	qov	woods	420	woods	rɑɪs	woods:Ac	
ELFDALIAN	qov	woods	420	woods	skʉəg	woods:I	
DANISH	dan	woods	420	woods	sg̥ɒwˀ	woods:I	
DANISH_FJOLDE		woods	420	woods	sɡɔw	woods:I	
GUTNISH_LAU		woods	420	woods	skouɡ	woods:I	
ENGLISH	eng	woods	420	woods	wʊdz	woods:N	
FRISIAN	frs	woods	420	woods	bosk	woods:B	
DUTCH	nld	woods	420	woods	wɑut	woods:O	
DUTCH	nld	woods	420	woods	bɔs	woods:B	
GERMAN	deu	woods	420	woods	valt	woods:O	
LATIN	lat	woods	420	woods	ˈsilwa	woods:R	
CATALAN	cat	woods	420	woods	bɔsk	woods:B	
PORTUGUESE	por	woods	420	woods	fluˈɾɛʃtɐ	woods:E	
SPANISH	spa	woods	420	woods	boske	woods:B	
FRENCH	fra	woods	420	woods	bwa	woods:B	
ITALIAN	ita	woods	420	woods	bɔsko	woods:B	
OLD_IRISH	sga	woods	420	woods	kalʹlʹ	woods:T	
OLD_IRISH	sga	woods	420	woods	ɸʹið	woods:Z	
MIDDLE_CORNISH	cor	woods	420	woods	kɤzwɪk	woods:F	
MIDDLE_BRETON		woods	420	woods	ˈkoat	woods:F	
BRETON	bre	woods	420	woods	ˈkwaːt	woods:F	
ANCIENT_GREEK	grc	breast	1402	breast	stɛ̑ːtʰos	breast:I	
GREEK	ell	breast	1402	breast	ˈstiθo̞s	breast:I	
GREEK	ell	breast	1402	breast	viˈzi	breast:Z	
CLASSICAL_ARMENIAN	xcl	breast	1402	breast	stin	breast:I	
CLASSICAL_ARMENIAN	xcl	breast	1402	breast	kuɾt͡s-kʰ	breast:Ac	
ARMENIAN_EASTERN	hye	breast	1402	breast	stin	breast:I	
ARMENIAN_EASTERN	hye	breast	1402	breast	kuɾʦkʰ	breast:Ac	
ORIYA	ori	breast	1402	breast	dud	breast:K	
BIHARI	mai	breast	1402	breast	cuci	breast:L	
MAGAHI	mag	breast	1402	breast	cʰɑt̪i	breast:W	
URDU	urd	breast	1402	breast	pɪstɑn	breast:I	
OLD_CHURCH_SLAVONIC	chu	breast	1402	breast	pr̩ʲsi	breast:D	
SERBO-CROATIAN	srp	breast	1402	breast	ˈɡrûːdi	breast:E	
SERBO-CROATIAN	srp	breast	1402	breast	ˈpr̂sa	breast:D	
BULGARIAN	bul	breast	1402	breast	ɡrɤd	breast:E	
MACEDONIAN	mkd	breast	1402	breast	ˈɡradi	breast:E	
RUSSIAN	rus	breast	1402	breast	grudʲ	breast:E	
POLISH	pol	breast	1402	breast	pjɛrɕ	breast:D	
BELARUSIAN	bel	breast	1402	breast	ˈɣrudzʲi	breast:E	
UKRAINIAN	ukr	breast	1402	breast	ˈɦrudɪ	breast:E	
SLOVAK	slk	breast	1402	breast	ˈpr̩sia	breast:D	
SLOVAK	slk	breast	1402	breast	ɦruɟ	breast:E	
CZECH	ces	breast	1402	breast	ɦruɟ	breast:E	
SORBIAN_UPPER	hsb	breast	1402	breast	ʀudʒ	breast:E	
SORBIAN_LOWER	dsb	breast	1402	breast	ɡruʑ	breast:E	
SLOVENIAN	slv	breast	1402	breast	ˈpə̌ːrsi	breast:D	
OLD_NORSE	non	breast	1402	breast	brjoːst	breast:C	
ICELANDIC	isl	breast	1402	breast	ˈb̥rjoust	breast:C	
FAROESE	fao	breast	1402	breast	b̥ɹœst	breast:C	
NORWEGIAN_RIKSMAL	nor	breast	1402	breast	bɾʏst	breast:C	
OLD_SWEDISH		breast	1402	breast	bryst	breast:C	
SWEDISH	swe	breast	1402	breast	brøst	breast:C	
ELFDALIAN	qov	breast	1402	breast	brɛst	breast:C	
DANISH	dan	breast	1402	breast	ˈb̥ʁɶsd̥	breast:C	
DANISH_FJOLDE		breast	1402	breast	bɹyst	breast:C	
GUTNISH_LAU		breast	1402	breast	braust	breast:C	
LATIN	lat	breast	1402	breast	ˈmamːa	breast:A	
LATIN	lat	breast	1402	breast	ˈpektus	breast:Y	
LATIN	lat	breast	1402	breast	ˈsinus	breast:H	
FRENCH	fra	breast	1402	breast	mamɛl	breast:A	
FRENCH	fra	breast	1402	breast	tetɔ̃	breast:M	
FRENCH	fra	breast	1402	breast	sɛ̃	breast:H	
ITALIAN	ita	breast	1402	breast	mammɛlla	breast:A	
ITALIAN	ita	breast	1402	breast	tetta	breast:M	
ITALIAN	ita	breast	1402	breast	poppa	breast:B	
OLD_IRISH	sga	breast	1402	breast	brunʹnʹe	breast:C	
OLD_IRISH	sga	breast	1402	breast	kʹi:x	breast:J	
OLD_IRISH	sga	breast	1402	breast	uxt	breast:Y	
MIDDLE_BRETON		breast	1402	breast	ˈbronː	breast:C	
BRETON	bre	breast	1402	breast	ˈbrɔ̃nː	breast:C	
ANCIENT_GREEK	grc	round	1395	round	kýklios	round:T	
ANCIENT_GREEK	grc	round	1395	round	stroŋgýlos	round:N	
GREEK	ell	round	1395	round	stro̞ŋgiˈlo̞s	round:N	
CLASSICAL_ARMENIAN	xcl	round	1395	round	bolorak	round:I	
ARMENIAN_EASTERN	hye	round	1395	round	kəˈloɾ	round:V	
ORIYA	ori	round	1395	round	monɖla	round:F	
BIHARI	mai	round	1395	round	gol	round:H	
URDU	urd	round	1395	round	ɡol	round:H	
OLD_CHURCH_SLAVONIC	chu	round	1395	round	ɔkrɔ̃ɡlʊ̆	round:B	
SERBO-CROATIAN	srp	round	1395	round	ɔˈkrǔːɡa.ɔ	round:B	
BULGARIAN	bul	round	1395	round	ˈkrɤɡəɫ	round:B	
MACEDONIAN	mkd	round	1395	round	tərˈkalɛzɛn	round:U	
RUSSIAN	rus	round	1395	round	krugɫɨj	round:B	
POLISH	pol	round	1395	round	ɔˈkrɔŋɡwɘ̟	round:B	
BELARUSIAN	bel	round	1395	round	ˈkruɡɫɨ	round:B	
UKRAINIAN	ukr	round	1395	round	ˈkruɦɫɪj	round:B	
SLOVAK	slk	round	1395	round	ˈɔkruːɦli	round:B	
CZECH	ces	round	1395	round	ˈɔkrɔuɦliː	round:B	
SORBIAN_UPPER	hsb	round	1395	round	ˈkulɔjtɘ̟	round:S	
SORBIAN_LOWER	dsb	round	1395	round	ˈkulʲowatɘ̟	round:S	
SLOVENIAN	slv	round	1395	round	ɔˈkrǒːɡəw	round:B	
OLD_NORSE	non	round	1395	round	ˈsiːˌvalr	round:D	
OLD_NORSE	non	round	1395	round	ˈkrinɣˌloːtːr	round:B	
OLD_NORSE	non	round	1395	round	ˈbɔlːˌloːtːr	round:I	
ICELANDIC	isl	round	1395	round	ˈkʰrɪŋlouʰtːʏr	round:B	
ICELANDIC	isl	round	1395	round	ˈsiːvalʏr	round:D	
FAROESE	fao	round	1395	round	ˈɹʊnd̥ʊɹ	round:A	
NORWEGIAN_RIKSMAL	nor	round	1395	round	ɾʉnː	round:A	
STAVANGERSK		round	1395	round	ˈʁunːə	round:A	
OLD_SWEDISH		round	1395	round	ˈkriŋːˌlotːer	round:B	
OLD_SWEDISH		round	1395	round	ˈrunder	round:A	
OLD_SWEDISH		round	1395	round	ˈtrinder	round:P	
SWEDISH	swe	round	1395	round	rɵnd	round:A	
ELFDALIAN	qov	round	1395	round	ˈkrɪ̀ŋglʉn	round:B	
DANISH	dan	round	1395	round	ʁɔnˀ	round:A	
DANISH_FJOLDE		round	1395	round	tɹinʲ	round:O	
GUTNISH_LAU		round	1395	round	ˈruntar	round:A	
ENGLISH	eng	round	1395	round	raʊnd	round:A	
DUTCH	nld	round	1395	round	rɔnt	round:A	
GERMAN	deu	round	1395	round	rʊnt	round:A	
LATIN	lat	round	1395	round	roˈtundus	round:A	
SPANISH	spa	round	1395	round	reðondo	round:A	
FRENCH	fra	round	1395	round	ʀɔ̃	round:A	
ITALIAN	ita	round	1395	round	tondo	round:A	
OLD_IRISH	sga	round	1395	round	crunʹdʹ	round:B	
MIDDLE_CORNISH	cor	round	1395	round	krɛn:	round:B	
MIDDLE_BRETON		round	1395	round	ˈkrenː	round:B	
MIDDLE_BRETON		round	1395	round	ˈront	round:A	
BRETON	bre	round	1395	round	ˈkrɛnː	round:B	
BRETON	bre	round	1395	round	ˈront	round:A/Q	
ANCIENT_GREEK	grc	lie	1411	lie	kataklíːnomai̯	lie:V	
ANCIENT_GREEK	grc	lie	1411	lie	keːmai̯	lie:K	
GREEK	ell	lie	1411	lie	ksaˈplo̞no̞	lie:G	
OSSETIC	oss	lie	1411	lie	χwɨssɨn	lie:C	
OSSETIC_IRON	oss	lie	1411	lie	χʷyšš-	lie:C	
OSSETIC_DIGOR	oss	lie	1411	lie	χuss-	lie:C	
ASSAMESE	asm	lie	1411	lie	bagɒr	lie:P	
ORIYA	ori	lie	1411	lie	pɔɽithiba_beɭe	lie:Q	
ORIYA	ori	lie	1411	lie	kɔreiu	lie:R	
BIHARI	mai	lie	1411	lie	sutəb	lie:K	
MAGAHI	mag	lie	1411	lie	pəɽnɑ	lie:Q	
URDU	urd	lie	1411	lie	leʈnə	lie:H	
OLD_CHURCH_SLAVONIC	chu	lie	1411	lie	lɛʒati	lie:A	
SERBO-CROATIAN	srp	lie	1411	lie	ˈlɛ̌ʒati	lie:A	
BULGARIAN	bul	lie	1411	lie	ləˈʒɤ	lie:A	
MACEDONIAN	mkd	lie	1411	lie	ˈleʒi	lie:A	
RUSSIAN	rus	lie	1411	lie	lʲɛˈʐatʲ	lie:A	
POLISH	pol	lie	1411	lie	ˈlɛʐɛtɕ	lie:A	
BELARUSIAN	bel	lie	1411	lie	lʲaˈʐatsʲ	lie:A	
UKRAINIAN	ukr	lie	1411	lie	lɛˈʐatɪ	lie:A	
SLOVAK	slk	lie	1411	lie	ˈlɛʒac	lie:A	
CZECH	ces	lie	1411	lie	ˈlɛʒɛt	lie:A	
SORBIAN_UPPER	hsb	lie	1411	lie	ˈleʒɛtʃ	lie:A	
SORBIAN_LOWER	dsb	lie	1411	lie	ˈlʲaʐaɕ	lie:A	
SLOVENIAN	slv	lie	1411	lie	lɛˈʒǎːti	lie:A	
OLD_NORSE	non	lie	1411	lie	ˈliɡːja	lie:A	
ICELANDIC	isl	lie	1411	lie	ˈlɪcːa	lie:A	
FAROESE	fao	lie	1411	lie	ˈlʊd̥ʒa	lie:A	
NORWEGIAN_RIKSMAL	nor	lie	1411	lie	ˈlɪ̀ɡːə	lie:A	
STAVANGERSK		lie	1411	lie	ˈlɪ̀ɡːa	lie:A	
OLD_SWEDISH		lie	1411	lie	ˈliɡːja	lie:A	
SWEDISH	swe	lie	1411	lie	ˈlɪ̀gːa	lie:A	
ELFDALIAN	qov	lie	1411	lie	lɪ̀gːɑ	lie:A	
DANISH	dan	lie	1411	lie	ˈleg̥ə	lie:A	
DANISH_FJOLDE		lie	1411	lie	leɣ	lie:A	
GUTNISH_LAU		lie	1411	lie	ˈlɪɡːɛ	lie:A	
ENGLISH	eng	lie	1411	lie	laɪ	lie:A	
DUTCH	nld	lie	1411	lie	lɪɣən	lie:A	
GERMAN	deu	lie	1411	lie	li:gn̩	lie:A	
LATIN	lat	lie	1411	lie	jaˈkeːre	lie:E	
CATALAN	cat	lie	1411	lie	ʒɛuɾə	lie:E	
FRENCH	fra	lie	1411	lie	sə_kuʃe	lie:L	
ITALIAN	ita	lie	1411	lie	dʒatʃere	lie:E	
OLD_IRISH	sga	lie	1411	lie	laɣʹəðʹ	lie:A	
MIDDLE_CORNISH	cor	lie	1411	lie	gɔrwɛða	lie:F	
MIDDLE_BRETON		lie	1411	lie	ˈbeðaũ_gurˈveːðet	lie:F	
BRETON	bre	lie	1411	lie	ˈbeːzã_en_e_ˈxurves	lie:F	
IRISH	gle	lie	1411	lie	l̪ˠɪɟ	lie:A	
ANCIENT_GREEK	grc	road	667	road	hodós	road:Ad	
GREEK	ell	road	667	road	ˈðro̞mo̞s	road:N	
CLASSICAL_ARMENIAN	xcl	road	667	road	čanaparh	road:E	
ARMENIAN_EASTERN	hye	road	667	road	ʧɑnɑˈpɑɾ	road:E	
ARMENIAN_EASTERN	hye	road	667	road	ʧɑmˈpʰɑ	road:E	
OSSETIC	oss	road	667	road	fændaɡ	road:J	
OSSETIC_IRON	oss	road	667	road	fɐndag	road:J	
ASSAMESE	asm	road	667	road	rasta	road:Y	
ASSAMESE	asm	road	667	road	bat	road:Q	
ORIYA	ori	road	667	road	baʈɔ	road:Q	
ORIYA	ori	road	667	road	sɔɽɔkɔ	road:G	
ORIYA	ori	road	667	road	rasta	road:Y	
BIHARI	mai	road	667	road	rasta	road:Y	
BIHARI	mai	road	667	road	sərək	road:G	
URDU	urd	road	667	road	ɾɑst̪ə	road:Y	
URDU	urd	road	667	road	səɽək	road:G	
MARATHI	mar	road	667	road	səɖək	road:G	
MARATHI	mar	road	667	road	ɾəsta	road:Y	
OLD_CHURCH_SLAVONIC	chu	road	667	road	pɔ̃tɪ̆	road:J	
SERBO-CROATIAN	srp	road	667	road	pûːt	road:J	
BULGARIAN	bul	road	667	road	pɤt	road:J	
MACEDONIAN	mkd	road	667	road	pat	road:J	
RUSSIAN	rus	road	667	road	daˈrɔga	road:K	
POLISH	pol	road	667	road	ˈdrɔɡa	road:K	
BELARUSIAN	bel	road	667	road	daˈrɔɣa	road:K	
UKRAINIAN	ukr	road	667	road	dɔˈrɔɦa	road:K	
SLOVAK	slk	road	667	road	ˈtsɛsta	road:L	
CZECH	ces	road	667	road	ˈtsɛsta	road:L	
SORBIAN_UPPER	hsb	road	667	road	putʃ	road:J	
SORBIAN_LOWER	dsb	road	667	road	ˈdrɔɡa	road:K	
SLOVENIAN	slv	road	667	road	pôːt	road:J	
OLD_NORSE	non	road	667	road	veɡr	road:B	
OLD_NORSE	non	road	667	road	ˈɡata	road:V	
ICELANDIC	isl	road	667	road	ˈɡ̊aːtʰa	road:V	
ICELANDIC	isl	road	667	road	ˈvɛːɣʏr	road:B	
FAROESE	fao	road	667	road	ˈveːvʊɹ	road:B	
NORWEGIAN_RIKSMAL	nor	road	667	road	ʋæɪ	road:B	
STAVANGERSK		road	667	road	ʋɛɪ	road:B	
OLD_SWEDISH		road	667	road	ˈvæːɣer	road:B	
SWEDISH	swe	road	667	road	vɛ:g	road:B	
ELFDALIAN	qov	road	667	road	wɛːg	road:B	
DANISH	dan	road	667	road	vɑjˀ	road:B	
DANISH_FJOLDE		road	667	road	væj	road:B	
GUTNISH_LAU		road	667	road	vɛːɡ	road:B	
ENGLISH	eng	road	667	road	rəʊd	road:W	
FRISIAN	frs	road	667	road	pa:t	road:M	
DUTCH	nld	road	667	road	wɛχ	road:B	
GERMAN	deu	road	667	road	vɛk	road:B	
GERMAN	deu	road	667	road	lantʃtra:sə	road:P	
LATIN	lat	road	667	road	seːmita	road:H	
LATIN	lat	road	667	road	ˈwia	road:R	
CATALAN	cat	road	667	road	kəmi	road:H	
PORTUGUESE	por	road	667	road	ɨʃˈtɾadɐ	road:P	
SPANISH	spa	road	667	road	kamino	road:H	
FRENCH	fra	road	667	road	ʃəmɛ̃	road:H	
ITALIAN	ita	road	667	road	strada	road:P	
OLD_IRISH	sga	road	667	road	sʹe:d	road:I	
OLD_IRISH	sga	road	667	road	bo:θər	road:O	
MIDDLE_CORNISH	cor	road	667	road	fɔrð	road:U	
MIDDLE_BRETON		road	667	road	ˈhent	road:I	
BRETON	bre	road	667	road	ˈhent	road:I	
IRISH	gle	road	667	road	ˈbˠoːhəɾˠ	road:O	
ANCIENT_GREEK	grc	salt	1274	salt	háls	salt:B	
GREEK	ell	salt	1274	salt	alati	salt:B	
CLASSICAL_ARMENIAN	xcl	salt	1274	salt	ał	salt:B	
OSSETIC	oss	salt	1274	salt	tsæχχ	salt:H	
OSSETIC_IRON	oss	salt	1274	salt	sɐχχ	salt:H	
OSSETIC_DIGOR	oss	salt	1274	salt	cɐnχɐ	salt:H	
ASSAMESE	asm	salt	1274	salt	lon	salt:D	
ASSAMESE	asm	salt	1274	salt	nun	salt:D	
ORIYA	ori	salt	1274	salt	luɳɔ	salt:D	
BIHARI	mai	salt	1274	salt	nun	salt:D	
MAGAHI	mag	salt	1274	salt	nimək	salt:F	
URDU	urd	salt	1274	salt	nəmək	salt:F	
MARATHI	mar	salt	1274	salt	mi:ʈʰ	salt:G	
OLD_CHURCH_SLAVONIC	chu	salt	1274	salt	sɔlɪ̆	salt:B	
SERBO-CROATIAN	srp	salt	1274	salt	sɔ̂ːl	salt:B	
BULGARIAN	bul	salt	1274	salt	sɔɫ	salt:B	
MACEDONIAN	mkd	salt	1274	salt	sol	salt:B	
RUSSIAN	rus	salt	1274	salt	sɔlʲ	salt:B	
POLISH	pol	salt	1274	salt	sul	salt:B	
BELARUSIAN	bel	salt	1274	salt	sɔlʲ	salt:B	
UKRAINIAN	ukr	salt	1274	salt	silʲ	salt:B	
SLOVAK	slk	salt	1274	salt	sɔlʲ	salt:B	
CZECH	ces	salt	1274	salt	suːl	salt:B	
SORBIAN_UPPER	hsb	salt	1274	salt	sʊl_	salt:B	
SORBIAN_LOWER	dsb	salt	1274	salt	sɔlʲ	salt:B	
SLOVENIAN	slv	salt	1274	salt	sôːw	salt:B	
OLD_NORSE	non	salt	1274	salt	salt	salt:B	
ICELANDIC	isl	salt	1274	salt	sal̥t	salt:B	
FAROESE	fao	salt	1274	salt	sal̥t	salt:B	
NORWEGIAN_RIKSMAL	nor	salt	1274	salt	salt	salt:B	
STAVANGERSK		salt	1274	salt	salt	salt:B	
OLD_SWEDISH		salt	1274	salt	salt	salt:B	
SWEDISH	swe	salt	1274	salt	salt	salt:B	
ELFDALIAN	qov	salt	1274	salt	solt	salt:B	
DANISH	dan	salt	1274	salt	salˀd̥ʰ	salt:B	
DANISH_FJOLDE		salt	1274	salt	sɔlt	salt:B	
GUTNISH_LAU		salt	1274	salt	salt	salt:B	
ENGLISH	eng	salt	1274	salt	sɔ:lt	salt:B	
FRISIAN	frs	salt	1274	salt	sɔ:t	salt:B	
DUTCH	nld	salt	1274	salt	zɑut	salt:B	
GERMAN	deu	salt	1274	salt	zalt͜s	salt:B	
LATIN	lat	salt	1274	salt	saːl	salt:B	
CATALAN	cat	salt	1274	salt	sal	salt:B	
PORTUGUESE	por	salt	1274	salt	sal	salt:B	
SPANISH	spa	salt	1274	salt	sal	salt:B	
FRENCH	fra	salt	1274	salt	sɛl	salt:B	
ITALIAN	ita	salt	1274	salt	sale	salt:B	
OLD_IRISH	sga	salt	1274	salt	salann	salt:B	
MIDDLE_CORNISH	cor	salt	1274	salt	hɤlan	salt:B	
MIDDLE_BRETON		salt	1274	salt	ˈhoːlen	salt:B	
BRETON	bre	salt	1274	salt	ˈhoːlen	salt:B	
ANCIENT_GREEK	grc	sea	1474	sea	tʰálatːa	sea:F	
GREEK	ell	sea	1474	sea	ˈθalaˌsa	sea:F	
CLASSICAL_ARMENIAN	xcl	sea	1474	sea	cov	sea:N	
ARMENIAN_EASTERN	hye	sea	1474	sea	tsov	sea:N	
OSSETIC	oss	sea	1474	sea	dendʒɨz	sea:M	
OSSETIC_IRON	oss	sea	1474	sea	dindžyz	sea:M	
OSSETIC_DIGOR	oss	sea	1474	sea	dengiz	sea:M	
ASSAMESE	asm	sea	1474	sea	xagɒr	sea:L	
ORIYA	ori	sea	1474	sea	sɔmudrɔ	sea:D	
BIHARI	mai	sea	1474	sea	səmudr	sea:D	
URDU	urd	sea	1474	sea	səmənd̪əɾ	sea:D	
MARATHI	mar	sea	1474	sea	səmudɾə	sea:D	
OLD_CHURCH_SLAVONIC	chu	sea	1474	sea	mɔrʲɛ	sea:B	
SERBO-CROATIAN	srp	sea	1474	sea	ˈmɔ̂ːrɛ	sea:B	
BULGARIAN	bul	sea	1474	sea	muˈrɛ	sea:B	
MACEDONIAN	mkd	sea	1474	sea	ˈmorɛ	sea:B	
RUSSIAN	rus	sea	1474	sea	mɔrʲɛ	sea:B	
POLISH	pol	sea	1474	sea	ˈmɔʐɛ	sea:B	
BELARUSIAN	bel	sea	1474	sea	ˈmɔra	sea:B	
UKRAINIAN	ukr	sea	1474	sea	ˈmɔrɛ	sea:B	
SLOVAK	slk	sea	1474	sea	ˈmɔrɛ	sea:B	
CZECH	ces	sea	1474	sea	ˈmɔr̝ɛ	sea:B	
SORBIAN_UPPER	hsb	sea	1474	sea	ˈmɔʀjɔ	sea:B	
SORBIAN_LOWER	dsb	sea	1474	sea	ˈmɘ̟rʲɔ	sea:B	
SLOVENIAN	slv	sea	1474	sea	ˈmôːrjɛ	sea:B	
OLD_NORSE	non	sea	1474	sea	hav	sea:K	
OLD_NORSE	non	sea	1474	sea	sɛːr	sea:J	
ICELANDIC	isl	sea	1474	sea	haːv	sea:K	
ICELANDIC	isl	sea	1474	sea	sjouːr	sea:J	
FAROESE	fao	sea	1474	sea	hɛaːv	sea:K	
FAROESE	fao	sea	1474	sea	ˈʃɛɡvʊr	sea:J	
NORWEGIAN_RIKSMAL	nor	sea	1474	sea	haːʋ	sea:K	
NORWEGIAN_RIKSMAL	nor	sea	1474	sea	ʃøː	sea:J	
STAVANGERSK		sea	1474	sea	ʂøː	sea:J	
STAVANGERSK		sea	1474	sea	hɑːʋ	sea:K	
OLD_SWEDISH		sea	1474	sea	sjoːr	sea:J	
OLD_SWEDISH		sea	1474	sea	haːf	sea:K	
SWEDISH	swe	sea	1474	sea	hɑːv	sea:K	
SWEDISH	swe	sea	1474	sea	ɧøː	sea:J	
ELFDALIAN	qov	sea	1474	sea	sjʉː	sea:J	
DANISH	dan	sea	1474	sea	hɑw	sea:K	
DANISH	dan	sea	1474	sea	søˀ	sea:J	
DANISH_FJOLDE		sea	1474	sea	haw	sea:K	
GUTNISH_LAU		sea	1474	sea	ʃou	sea:J	
ENGLISH	eng	sea	1474	sea	si:	sea:J	
FRISIAN	frs	sea	1474	sea	seː	sea:J	
DUTCH	nld	sea	1474	sea	ze	sea:J	
GERMAN	deu	sea	1474	sea	ze:	sea:J	
GERMAN	deu	sea	1474	sea	o:t͜sea:n	sea:E	
GERMAN	deu	sea	1474	sea	me:ɐ̯	sea:B	
LATIN	lat	sea	1474	sea	ˈmare	sea:B	
CATALAN	cat	sea	1474	sea	mar	sea:B	
PORTUGUESE	por	sea	1474	sea	maɾ	sea:B	
SPANISH	spa	sea	1474	sea	maɾ	sea:B	
FRENCH	fra	sea	1474	sea	mɛʀ	sea:B	
ITALIAN	ita	sea	1474	sea	mare	sea:B	
OLD_IRISH	sga	sea	1474	sea	murʹ	sea:B	
OLD_IRISH	sga	sea	1474	sea	ɸarʹrʹge	sea:G	
MIDDLE_CORNISH	cor	sea	1474	sea	mɔ:r	sea:B	
MIDDLE_BRETON		sea	1474	sea	ˈmoːr	sea:B	
IRISH	gle	sea	1474	sea	ˈfˠæɾˠɟɪ	sea:G	
ANCIENT_GREEK	grc	long	1203	long	makrós	long:H	
GREEK	ell	long	1203	long	makris	long:H	
CLASSICAL_ARMENIAN	xcl	long	1203	long	erkar	long:D	
CLASSICAL_ARMENIAN	xcl	long	1203	long	erkayn	long:D	
ARMENIAN_EASTERN	hye	long	1203	long	jɛɾˈkɑɾ	long:D	
OSSETIC	oss	long	1203	long	darʁ	long:B	
OSSETIC_IRON	oss	long	1203	long	darʁ	long:B	
OSSETIC_DIGOR	oss	long	1203	long	darʁ	long:B	
ASSAMESE	asm	long	1203	long	dighɒl	long:B	
ORIYA	ori	long	1203	long	lɔmba	long:E	
ORIYA	ori	long	1203	long	dirghɔ	long:B	
BIHARI	mai	long	1203	long	ləmba	long:E	
MAGAHI	mag	long	1203	long	ləmmɑ	long:E	
URDU	urd	long	1203	long	ˈləm.bə	long:E	
MARATHI	mar	long	1203	long	lãmb	long:E	
OLD_CHURCH_SLAVONIC	chu	long	1203	long	dl̩ɡʊ̆	long:B	
SERBO-CROATIAN	srp	long	1203	long	dûɡ	long:B	
BULGARIAN	bul	long	1203	long	ˈdɤɫəɡ	long:B	
MACEDONIAN	mkd	long	1203	long	dolɡ	long:B	
RUSSIAN	rus	long	1203	long	dlʲinnɨj	long:B	
POLISH	pol	long	1203	long	ˈdwuɡʲi	long:B	
BELARUSIAN	bel	long	1203	long	ˈdɔwɣʲi	long:B	
UKRAINIAN	ukr	long	1203	long	ˈdɔʋɦɪj	long:B	
SLOVAK	slk	long	1203	long	ˈdl̩ɦiː	long:B	
CZECH	ces	long	1203	long	ˈdlɔuɦiː	long:B	
SORBIAN_UPPER	hsb	long	1203	long	ˈdo.i	long:B	
SORBIAN_LOWER	dsb	long	1203	long	ˈdwujki	long:B	
SLOVENIAN	slv	long	1203	long	dɔ̌ːwɡ	long:B	
OLD_NORSE	non	long	1203	long	lanɣr	long:B	
ICELANDIC	isl	long	1203	long	ˈlaŋɡ̊ʏr	long:B	
FAROESE	fao	long	1203	long	ˈlɛŋɡ̊ʊɹ	long:B	
NORWEGIAN_RIKSMAL	nor	long	1203	long	laŋː	long:B	
STAVANGERSK		long	1203	long	ˈlaŋːə	long:B	
OLD_SWEDISH		long	1203	long	ˈlaŋːer	long:B	
SWEDISH	swe	long	1203	long	lɔŋ	long:B	
ELFDALIAN	qov	long	1203	long	lɑʉŋg	long:B	
DANISH	dan	long	1203	long	lɑŋˀ	long:B	
DANISH_FJOLDE		long	1203	long	lɔːŋ	long:B	
GUTNISH_LAU		long	1203	long	ˈlaŋɡar	long:B	
ENGLISH	eng	long	1203	long	lɒŋ	long:B	
FRISIAN	frs	long	1203	long	laŋ	long:B	
DUTCH	nld	long	1203	long	lɑŋ	long:B	
GERMAN	deu	long	1203	long	laŋ	long:B	
LATIN	lat	long	1203	long	ˈlongus	long:B	
CATALAN	cat	long	1203	long	ʎaɾk	long:G	
PORTUGUESE	por	long	1203	long	ˈlõɣu	long:B	
SPANISH	spa	long	1203	long	laɾɣo	long:G	
FRENCH	fra	long	1203	long	lɔ̃	long:B	
ITALIAN	ita	long	1203	long	lungo	long:B	
OLD_IRISH	sga	long	1203	long	fota	long:I	
OLD_IRISH	sga	long	1203	long	sʹi:r	long:F	
MIDDLE_CORNISH	cor	long	1203	long	hi:r	long:F	
MIDDLE_BRETON		long	1203	long	ˈhiːr	long:F	
BRETON	bre	long	1203	long	ˈhiːr	long:F	
IRISH	gle	long	1203	long	fˠɑd̪ˠə	long:I	
ANCIENT_GREEK	grc	they	817	they	ekeːnoi̯	they:I/K/L	
ANCIENT_GREEK	grc	they	817	they	huːtoi̯	they:J/M	
GREEK	ell	they	817	they	afˈti	they:J	
ARMENIAN_EASTERN	hye	they	817	they	nəˈɾɑnkʰ	they:C	
OSSETIC	oss	they	817	they	wɨdon	they:Q	
OSSETIC_IRON	oss	they	817	they	wydon	they:Q	
ASSAMESE	asm	they	817	they	xihɒ̃t	they:J	
ORIYA	ori	they	817	they	semane	they:J	
URDU	urd	they	817	they	woʰ	they:N	
MARATHI	mar	they	817	they	te	they:J	
OLD_CHURCH_SLAVONIC	chu	they	817	they	ɔni	they:L	
